campus_code,dept_code,dept_name,course_no,course_name,year_term_range,opening_dept,parse_status
H0002256,H0002814,사학과,HIS4006,한국사회경제사,1995/1 ~ 2017/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4009,한국현대사,1992/1 ~ 2029/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4027,현대중국의탄생,2008/1 ~ 2029/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4029,북한현대사의이해,2012/1 ~ 2018/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4031,중국여성의사회사,2008/1 ~ 2018/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4032,서양현대사특강,2008/1 ~ 2030/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4034,제노사이드의역사,2012/1 ~ 2018/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4035,동서문화교류사,2012/1 ~ 2018/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4059,중국사회변천사,2008/1 ~ 2016/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4061,민족주의와제국주의,2008/1 ~ 2021/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4062,서양사회경제사의대안적상상,2008/1 ~ 2030/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4063,한국생활문화사,2008/1 ~ 2018/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4064,한국고대사의제문제,2016/1 ~ 2018/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,HIS4066,역사학위논문지도2,2016/2 ~ 2022/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,PER1001,수행인문학논술,2010/1 ~ 2015/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,PHL1001,철학의기초,2008/1 ~ 2014/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,SYH0001,사랑의실천1(한양나눔),2008/1 ~ 2027/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,SYH0002,사랑의실천2(스마트커뮤니케이션),2008/1 ~ 2028/2,사학(학부-인문과/서울),not_found
H0002256,H0002814,사학과,SYH0003,사랑의실천3(기업가정신),2011/1 ~ 2029/2,사학(학부-인문과/서울),not_found
H0002256,H0002814,사학과,SYH0004,사랑의실천4(미래실용인재),2012/1 ~ 2030/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,TEA3026,역사논리및논술,2011/1 ~ 2029/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,TEA5006,역사교과교육론,2011/1 ~ 2029/2,사학(학부-인문과/서울),ok
H0002256,H0002814,사학과,TEA6006,역사교과교재연구및지도,2012/1 ~ 2030/2,사학(학부-인문과/서울),ok
H0002256,H0002834,사회과학부,CSS1002,사회과학의이해,2005/1 ~ 2013/2,사회과학부(학부/서울),not_found
H0002256,H0002834,사회과학부,CSS1003,사회과학의논리적사고,2013/1 ~ 2013/2,사회과학부(학부/서울),not_found
H0002256,H0002834,사회과학부,CUL0005,말과글,1997/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,CUL2000,사회학의이해,1997/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,CUL2004,사회학에의초대,2001/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,GEN0043,경제원론,2006/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,GEN3041,초급중국어1,2009/1 ~ 2012/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,GEN4091,과학기술의철학적이해,2013/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2005/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,GEN6044,한양사회봉사,2009/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,JMC1004,미디어읽기와보기,2001/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,JOU2005,커뮤니케이션원론,1997/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,LAW1059,법학개론,2007/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,PAD1053,행정학의이해,1997/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,PAD1054,행정학의탐색,2001/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,PSD1002,정치와사회,1997/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,PSD1003,정치학입문,2001/1 ~ 2004/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,PSD1004,국제정치학입문,2005/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0002834,사회과학부,SYH0001,사랑의실천1(한양나눔),2007/1 ~ 2013/2,사회과학부(학부/서울),ok
H0002256,H0003664,사회학과,CUL0005,말과글,2014/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,CUL0011,창의적컴퓨팅,2017/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,CUL0202,문화기술인간,2025/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,CUL0204,통합사고와읽기의기술,2025/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,CUL0205,Technology and AI: Utopia or Dystopia?,2026/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,CUL0207,미래지능연결,2026/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,CUL1122,창의적프로그래밍,2023/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,CUL1138,인공지능과기계학습,2023/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,CUL2000,사회학의이해,2014/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,CUL2004,사회학에의초대,2014/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,CUL2007,정보화사회,2014/1 ~ 2022/2,사회학과,ok
H0002256,H0003664,사회학과,GEN4091,과학기술의철학적이해,2014/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2014/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2015/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,GEN6032,전문학술영어,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,GEN6044,한양사회봉사,2014/1 ~ 2014/2,사회학과,ok
H0002256,H0003664,사회학과,GEN6094,전공현장실습1,2012/1 ~ 2016/2,사회학과,ok
H0002256,H0003664,사회학과,GEN6095,전공현장실습2,2012/1 ~ 2016/2,사회학과,ok
H0002256,H0003664,사회학과,LAW4016,법사회학,2011/1 ~ 2017/2,사회학과,ok
H0002256,H0003664,사회학과,PSD3011,정치사회학,2019/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC1054,사회학입문,2014/1 ~ 2019/2,사회학과,ok
H0002256,H0003664,사회학과,SOC1055,사회학과새로운산업혁명,2024/2 ~ 2025/1,사회학과,ok
H0002256,H0003664,사회학과,SOC2001,사회심리학,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2002,사회통계,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2003,사회변동과발전,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2004,사회학사,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2015,사회학전공영어,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2016,인구의이해,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2019,비교사회론,2012/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC2038,사회조사방법의이해,2017/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3008,문화사회학,2011/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3012,경제사회학,2011/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3013,성의사회학,2014/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3019,동양사회와사상,2014/1 ~ 2016/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3029,조사분석인턴쉽,2012/1 ~ 2018/2,사회학과,not_found
H0002256,H0003664,사회학과,SOC3030,질적연구방법의이해,2011/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3031,일탈과사회통제,2011/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3032,사회문제분석:AI와데이터사회,2011/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3033,사회복지와사회정책,2012/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3034,결혼과가족의사회학,2011/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3035,데이터분석Ⅰ,2015/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3036,노동과기업문화,2012/1 ~ 2026/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3052,동아시아연구,2011/1 ~ 2022/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3053,기업사회학,2011/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3054,사회학전공특수과제,2011/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3055,영상사회학,2011/1 ~ 2018/2,사회학과,not_found
H0002256,H0003664,사회학과,SOC3056,시민사회론,2011/1 ~ 2017/2,사회학과,ok
H0002256,H0003664,사회학과,SOC3064,사회불평등연구,2022/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4003,사회발전론,2011/1 ~ 2017/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4004,사회조사실습,2012/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4005,사회계층론,2011/1 ~ 2021/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4007,사회조직론,2014/1 ~ 2028/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4008,현대사회학이론,2011/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4015,한국사회의이해,2012/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4027,일과직업의사회학,2011/1 ~ 2029/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4031,성문화연구,2012/1 ~ 2018/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4033,세계화평화와인권,2012/1 ~ 2018/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4036,복지사회학,2012/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4037,캡스톤디자인/졸업논문,2012/1 ~ 2026/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4040,현대사회와빅데이터,2018/2 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4041,4차산업혁명과현대사회,2023/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4042,인구학특수과제,2021/2 ~ 2022/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4043,21세기전환의사회와기술혁신,2023/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SOC4046,건강과사회적행동,2025/1 ~ 2030/2,사회학과,ok
H0002256,H0003664,사회학과,SYH0001,사랑의실천1(한양나눔),2014/1 ~ 2027/2,사회학과,ok
H0002256,H0003664,사회학과,SYH0002,사랑의실천2(스마트커뮤니케이션),2014/1 ~ 2028/2,사회학과,not_found
H0002256,H0003664,사회학과,SYH0003,사랑의실천3(기업가정신),2011/1 ~ 2029/2,사회학과,not_found
H0002256,H0003664,사회학과,SYH0004,사랑의실천4(미래실용인재),2012/1 ~ 2030/2,사회학과,ok
H0002256,H0002837,사회학전공,CUL2007,정보화사회,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,GEN6032,전문학술영어,2010/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,GEN6094,전공현장실습1,2012/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,GEN6095,전공현장실습2,2012/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,LAW4016,법사회학,2000/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,PSD3011,정치사회학,2000/1 ~ 2003/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2001,사회심리학,1999/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2002,사회통계,1999/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2003,사회변동과발전,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2004,사회학사,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2015,사회학전공영어,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2016,인구의이해,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC2019,비교사회론,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3008,문화사회학,1999/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3012,경제사회학,2000/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3013,성의사회학,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3019,동양사회와사상,1999/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3029,조사분석인턴쉽,2000/1 ~ 2013/2,사회학전공(학부/서울),not_found
H0002256,H0002837,사회학전공,SOC3030,질적연구방법의이해,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3031,일탈과사회통제,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3032,사회문제분석:AI와데이터사회,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3033,사회복지와사회정책,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3034,결혼과가족의사회학,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3035,데이터분석Ⅰ,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3036,노동과기업문화,2003/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3052,동아시아연구,2007/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3053,기업사회학,2007/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3054,사회학전공특수과제,2007/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC3055,영상사회학,2007/1 ~ 2013/2,사회학전공(학부/서울),not_found
H0002256,H0002837,사회학전공,SOC3056,시민사회론,2007/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4003,사회발전론,2000/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4004,사회조사실습,2000/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4005,사회계층론,1999/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4007,사회조직론,1998/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4008,현대사회학이론,2000/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4015,한국사회의이해,2000/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4027,일과직업의사회학,2004/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4031,성문화연구,2008/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4033,세계화평화와인권,2008/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4036,복지사회학,2011/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SOC4037,캡스톤디자인/졸업논문,2012/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0002837,사회학전공,SYH0002,사랑의실천2(스마트커뮤니케이션),2008/1 ~ 2013/2,사회학전공(학부/서울),not_found
H0002256,H0002837,사회학전공,SYH0003,사랑의실천3(기업가정신),2011/1 ~ 2013/2,사회학전공(학부/서울),not_found
H0002256,H0002837,사회학전공,SYH0004,사랑의실천4(미래실용인재),2012/1 ~ 2013/2,사회학전공(학부/서울),ok
H0002256,H0004318,사회혁신융합전공,CUL1119,인구변화와미래복지,2013/1 ~ 2027/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,CUL1121,사회혁신캡스톤디자인(Plus),2017/1 ~ 2024/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,CUL1152,기후변화와임팩트비즈니스,2019/2 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,CUL1174,사회혁신을위한미디어의이해,2020/2 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2001,국제개발협력의이해,2017/1 ~ 2026/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2002,사회적금융과미래혁신,2017/1 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2003,사회혁신공감실습,2017/1 ~ 2026/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2004,CSR과사회혁신,2017/2 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2005,사회적경제의고전강의,2017/2 ~ 2024/1,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV2006,체인지메이커십,2017/1 ~ 2026/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2007,사회혁신과시민사회조직,2019/2 ~ 2026/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2008,지속가능한도시와소셜리빙랩,2020/1 ~ 2025/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2009,사회혁신캡스톤디자인(Basic),2020/1 ~ 2024/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2010,지속가능한도시와소셜리빙랩2,2020/2 ~ 2025/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2011,SDGs와인권,2021/1 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2013,패션액티비즘과사회혁신,2022/1 ~ 2025/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2014,국제개발협력과ICT4ED,2024/2 ~ 2028/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV2015,사회혁신과임팩트비즈니스,2024/2 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV2016,공감기반리빙랩1:지식창조,2026/2 ~ 2029/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV3001,사회적경제와미래혁신,2018/1 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3002,사회혁신캡스톤디자인을위한창의적문제해결론,2018/1 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3003,체인지메이커액션러닝,2018/1 ~ 2024/1,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV3004,단기체인지메이커액션러닝,2019/2 ~ 2024/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV3007,임팩트측정및커뮤니케이션,2022/1 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3008,기후위기와지속가능한푸드시스템,2022/1 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3009,ESG와지속가능경영,2025/1 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3010,Age-tech와AI혁신,2024/2 ~ 2028/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3011,사회혁신을위한시스템사고,2025/1 ~ 2026/1,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV3012,임팩트커리어의이해,2025/2 ~ 2029/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV3013,로컬리즘과사회혁신,2025/2 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV4001,나로부터시작하는사회혁신과라이프디자인,2023/2 ~ 2029/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,INV4002,사회혁신을위한질적연구방법론및실습,2023/2 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV4003,"글로벌사회혁신의여정:개념,접근,그리고사례",2025/1 ~ 2030/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV4004,테크포임팩트프랙티컴,2025/2 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV4005,ESG프랙티컴,2025/2 ~ 2029/2,사회혁신융합전공,ok
H0002256,H0004318,사회혁신융합전공,INV4006,공감기반리빙랩2:시스템전환,2027/1 ~ 2030/2,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,MOT0004,디자인과기술혁신,2016/1 ~ 2026/1,사회혁신융합전공,not_found
H0002256,H0004318,사회혁신융합전공,PBL4028,사회혁신캡스톤PBL,2025/1 ~ 2030/2,사회혁신융합전공,ok
H0002256,H0002563,산업공학과,BUS3021,품질경영,2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,BUS4005,경영정보시스템,1991/1 ~ 2015/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CHM1002,일반화학및실험2,1997/1 ~ 2025/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CHM1005,일반화학및실험1,1997/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE1010,실용공학연구1,1998/1 ~ 1999/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE1011,실용공학연구2,1998/1 ~ 1999/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE1012,실용공학연구3,1998/1 ~ 2000/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE1013,실용공학연구4,1998/1 ~ 2000/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE1014,실용공학연구5,1998/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE1015,실용공학연구6,1998/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE2022,공학입문설계,2010/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE3001,공업수학,1991/1 ~ 1994/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE3003,응용통계학,2014/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE3051,공업수학1,1994/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COE3052,공업수학2,1994/1 ~ 2016/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,COM2018,객체지향프로그래밍,2010/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL0005,말과글,1997/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL0011,창의적컴퓨팅,1997/1 ~ 1998/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL0202,문화기술인간,2025/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL0203,AI시대쓰기의힘,2025/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL0206,Personal Branding in Digital Markets,2026/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL0208,스토리텔링의설계와전략,2026/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL1138,인공지능과기계학습,2023/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL3011,일반물리학및실험1,1997/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,CUL3012,일반물리학및실험2,1997/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,ELE4101,시계열데이터분석,2015/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN0068,일반화학1,1989/1 ~ 1996/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN0069,일반화학2,1989/1 ~ 1996/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN1031,공학도를위한창의적컴퓨팅,1993/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN1100,공학도를위한창의적프로그래밍,2023/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN2052,미분적분학1,1993/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN2053,미분적분학2,1993/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN3058,공업경제학,2010/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN4091,과학기술의철학적이해,2009/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN5026,테크노경영학(스타트업종합설계),2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2009/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2015/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN6032,전문학술영어,2010/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN6044,한양사회봉사,2009/1 ~ 2014/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN6094,전공현장실습1,2014/1 ~ 2021/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,GEN6095,전공현장실습2,2013/1 ~ 2021/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,HYP1010,산업공학HY-UP(실용연구실습)1,2026/1 ~ 2029/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,HYP2008,산업공학HY-UP(실용연구실습)2,2026/1 ~ 2029/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,HYP3009,산업공학HY-UP(실용연구실습)3,2027/1 ~ 2030/2,산업공학과(학부/서울),not_found
