course_no,course_name,parse_status,grade_row_count,term_count,department_count,latest_year,latest_term,pdf_path,pdf_exists,issues
ISS1240,ESG Supply Chain Management,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1240__ESG_Supply_Chain_Management.pdf,yes,missing_grade_rows
ISS1241,From Microprocessor to Intelligent IoT,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1241__From_Microprocessor_to_Intelligent_IoT.pdf,yes,missing_grade_rows
ISS1242,Korean Goods Design with Hands-on Experience,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1242__Korean_Goods_Design_with_Hands-on_Experience.pdf,yes,missing_grade_rows
ISS1243,Art in Seoul: City as a Living Mutation,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1243__Art_in_Seoul__City_as_a_Living_Mutation.pdf,yes,missing_grade_rows
ISS1244,From 8-Bit to Orchestra: The Art and Technology of Video Game Music,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1244__From_8-Bit_to_Orchestra__The_Art_and_Technology_of_Video_Game_Music.pdf,yes,missing_grade_rows
ISS1245,Marketing Data Analytercy(Data Analytics + AI Literacy),not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1245__Marketing_Data_Analytercy(Data_Analytics_+_AI_Literacy).pdf,yes,missing_grade_rows
ISS1246,Korean Language and Culture within East Asia,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1246__Korean_Language_and_Culture_within_East_Asia.pdf,yes,missing_grade_rows
ISS1247,Basic Korean (Level 0 - Korean Alphabet),not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1247__Basic_Korean_(Level_0_-_Korean_Alphabet).pdf,yes,missing_grade_rows
ISS1248,Applied Bioinspiration and Biodesign,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1248__Applied_Bioinspiration_and_Biodesign.pdf,yes,missing_grade_rows
ISS1249,Cultural Re-Engineering in South Korea,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1249__Cultural_Re-Engineering_in_South_Korea.pdf,yes,missing_grade_rows
ISS1250,Deep Learning and Visual Intelligence,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1250__Deep_Learning_and_Visual_Intelligence.pdf,yes,missing_grade_rows
ISS1251,Financial Markets 101: From Fundamentals to Contemporary Issues,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1251__Financial_Markets_101__From_Fundamentals_to_Contemporary_Issues.pdf,yes,missing_grade_rows
ISS1252,"Globalisation, Citizenship & Ethics in the Age of AI",not_found,0,0,1,,,"outputs/pdfs_seoul_university/서울_대학__ISS1252__Globalisation,_Citizenship_&_Ethics_in_the_Age_of_AI.pdf",yes,missing_grade_rows
ISS1253,Introduction to Finance,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1253__Introduction_to_Finance.pdf,yes,missing_grade_rows
ISS1254,Philosophy of Art and Film,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1254__Philosophy_of_Art_and_Film.pdf,yes,missing_grade_rows
ISS1255,Photojournalism,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1255__Photojournalism.pdf,yes,missing_grade_rows
ISS1256,Statistics Foundation for AI,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1256__Statistics_Foundation_for_AI.pdf,yes,missing_grade_rows
ISS1257,"Strategic Personal Branding: Stories, Values, and Decisions",not_found,0,0,1,,,"outputs/pdfs_seoul_university/서울_대학__ISS1257__Strategic_Personal_Branding__Stories,_Values,_and_Decisions.pdf",yes,missing_grade_rows
ISS1258,Artistic Research on Culture and Nature in Korea,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1258__Artistic_Research_on_Culture_and_Nature_in_Korea.pdf,yes,missing_grade_rows
ISS1259,"Society at a Crossroads: AI, Technology and You",not_found,0,0,1,,,"outputs/pdfs_seoul_university/서울_대학__ISS1259__Society_at_a_Crossroads__AI,_Technology_and_You.pdf",yes,missing_grade_rows
ISS1260,Introductory Korean (Level 3),not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1260__Introductory_Korean_(Level_3).pdf,yes,missing_grade_rows
ISS1261,Basic Korean,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS1261__Basic_Korean.pdf,yes,missing_grade_rows
ISS4001,Cultural Perspectiveson Substance Abuse and Addictions,not_found,0,0,1,,,outputs/pdfs_seoul_university/서울_대학__ISS4001__Cultural_Perspectiveson_Substance_Abuse_and_Addictions.pdf,yes,missing_grade_rows
ITC2001,파이썬데이터분석,not_found,0,0,5,,,outputs/pdfs_full/정보융합전공__ITC2001__파이썬데이터분석.pdf,yes,missing_grade_rows
ITC2002,디지털기술과경영,not_found,0,0,4,,,outputs/pdfs_full/정보융합전공__ITC2002__디지털기술과경영.pdf,yes,missing_grade_rows
ITC2003,데이터구조입문,ok,7,1,3,2026,1,outputs/pdfs_full/정보융합전공__ITC2003__데이터구조입문.pdf,yes,
ITC2005,컴퓨터그래픽스디자인,not_found,0,0,4,,,outputs/pdfs_full/정보융합전공__ITC2005__컴퓨터그래픽스디자인.pdf,yes,missing_grade_rows
ITC3001,고객경험관리,not_found,0,0,6,,,outputs/pdfs_full/응용시스템전공__ITC3001__고객경험관리.pdf,yes,missing_grade_rows
ITC3008,정보검색및추출,not_found,0,0,1,,,outputs/pdfs_full/정보융합전공__ITC3008__정보검색및추출.pdf,yes,missing_grade_rows
ITC3009,텍스트마이닝,ok,11,4,3,2025,2,outputs/pdfs_full/정보융합전공__ITC3009__텍스트마이닝.pdf,yes,
ITC3010,모바일앱프로그래밍,not_found,0,0,5,,,outputs/pdfs_full/정보융합전공__ITC3010__모바일앱프로그래밍.pdf,yes,missing_grade_rows
ITC3011,서비스UX디자인,not_found,0,0,1,,,outputs/pdfs_full/정보융합전공__ITC3011__서비스UX디자인.pdf,yes,missing_grade_rows
ITC3012,UI/UX입문,not_found,0,0,4,,,outputs/pdfs_full/정보융합전공__ITC3012__UI_UX입문.pdf,yes,missing_grade_rows
ITC3013,해석가능인공지능,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC3013__해석가능인공지능.pdf,yes,missing_grade_rows
ITC3014,경험서비스디자인,not_found,0,0,5,,,outputs/pdfs_full/정보융합전공__ITC3014__경험서비스디자인.pdf,yes,missing_grade_rows
ITC3015,데이터베이스이론과응용,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC3015__데이터베이스이론과응용.pdf,yes,missing_grade_rows
ITC3016,객체지향컴퓨팅,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC3016__객체지향컴퓨팅.pdf,yes,missing_grade_rows
ITC3017,경험평가방법론,not_found,0,0,4,,,outputs/pdfs_full/정보융합전공__ITC3017__경험평가방법론.pdf,yes,missing_grade_rows
ITC3018,데이터기반경험서비스설계,not_found,0,0,4,,,outputs/pdfs_full/정보융합전공__ITC3018__데이터기반경험서비스설계.pdf,yes,missing_grade_rows
ITC4001,기업가정신과창업,not_found,0,0,4,,,outputs/pdfs_full/응용시스템전공__ITC4001__기업가정신과창업.pdf,yes,missing_grade_rows
ITC4005,정보융합세미나,not_found,0,0,1,,,outputs/pdfs_full/정보융합전공__ITC4005__정보융합세미나.pdf,yes,missing_grade_rows
ITC4006,정보공학창의설계,ok,3,1,3,2026,1,outputs/pdfs_full/정보융합전공__ITC4006__정보공학창의설계.pdf,yes,
ITC4007,정보공학종합설계,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC4007__정보공학종합설계.pdf,yes,missing_grade_rows
ITC4008,지식공학,not_found,0,0,5,,,outputs/pdfs_full/응용시스템전공__ITC4008__지식공학.pdf,yes,missing_grade_rows
ITC4009,인공지능1,ok,6,1,3,2026,1,outputs/pdfs_full/정보융합전공__ITC4009__인공지능1.pdf,yes,
ITC4010,인공지능2,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC4010__인공지능2.pdf,yes,missing_grade_rows
ITC4011,산업사물인터넷(캡스톤디자인),not_found,0,0,4,,,outputs/pdfs_full/응용시스템전공__ITC4011__산업사물인터넷(캡스톤디자인).pdf,yes,missing_grade_rows
ITC4012,사운드스케이프디자인,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC4012__사운드스케이프디자인.pdf,yes,missing_grade_rows
ITC4013,디지털콘텐츠개발,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC4013__디지털콘텐츠개발.pdf,yes,missing_grade_rows
ITC4014,인간-인공지능협업제품서비스설계,not_found,0,0,3,,,outputs/pdfs_full/정보융합전공__ITC4014__인간-인공지능협업제품서비스설계.pdf,yes,missing_grade_rows
ITE1009,C프로그래밍,ok,29,5,3,2026,1,outputs/pdfs_full/컴퓨터전공__ITE1009__C프로그래밍.pdf,yes,
ITE1010,C++프로그래밍,ok,32,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE1010__C++프로그래밍.pdf,yes,
ITE1012,정보시스템개론,ok,24,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE1012__정보시스템개론.pdf,yes,
ITE1013,컴퓨터개론및실습,ok,36,5,1,2015,1,outputs/pdfs_full/컴퓨터전공__ITE1013__컴퓨터개론및실습.pdf,yes,
ITE1014,소프트웨어입문설계,ok,30,5,6,2025,1,outputs/pdfs_full/소프트웨어전공__ITE1014__소프트웨어입문설계.pdf,yes,
ITE1015,창의적소프트웨어프로그래밍,ok,32,4,6,2025,2,outputs/pdfs_full/소프트웨어전공__ITE1015__창의적소프트웨어프로그래밍.pdf,yes,
ITE1016,전공멘토링1,ok,19,5,3,2026,1,outputs/pdfs_full/소프트웨어전공__ITE1016__전공멘토링1.pdf,yes,
ITE1017,전공멘토링2,ok,17,4,3,2025,2,outputs/pdfs_full/소프트웨어전공__ITE1017__전공멘토링2.pdf,yes,
ITE2011,파일처리,ok,38,5,1,2017,1,outputs/pdfs_full/컴퓨터전공__ITE2011__파일처리.pdf,yes,
ITE2014,회로이론및실험,ok,30,4,1,2014,2,outputs/pdfs_full/컴퓨터전공__ITE2014__회로이론및실험.pdf,yes,
ITE2015,디지털논리,ok,40,5,3,2026,1,outputs/pdfs_full/소프트웨어전공__ITE2015__디지털논리.pdf,yes,
ITE2020,웹시스템프로그래밍1,ok,27,5,1,2025,1,outputs/pdfs_full/정보시스템학과__ITE2020__웹시스템프로그래밍1.pdf,yes,
ITE2021,웹시스템프로그래밍2,ok,25,5,1,2024,2,outputs/pdfs_full/정보시스템학과__ITE2021__웹시스템프로그래밍2.pdf,yes,
ITE2023,알고리즘분석,ok,32,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE2023__알고리즘분석.pdf,yes,
ITE2024,정보시스템분석,ok,22,5,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE2024__정보시스템분석.pdf,yes,
ITE2025,전자정부시스템,ok,19,5,1,2016,2,outputs/pdfs_full/정보시스템학과__ITE2025__전자정부시스템.pdf,yes,
ITE2026,자료구조및알고리즘,ok,28,4,1,2016,1,outputs/pdfs_full/소프트웨어전공__ITE2026__자료구조및알고리즘.pdf,yes,
ITE2027,컴퓨터구성및어셈블리프로그래밍,ok,20,4,1,2016,1,outputs/pdfs_full/소프트웨어전공__ITE2027__컴퓨터구성및어셈블리프로그래밍.pdf,yes,
ITE2028,소프트웨어시스템설계,ok,11,2,1,2014,1,outputs/pdfs_full/소프트웨어전공__ITE2028__소프트웨어시스템설계.pdf,yes,
ITE2029,전공멘토링3,ok,5,2,1,2014,1,outputs/pdfs_full/소프트웨어전공__ITE2029__전공멘토링3.pdf,yes,
ITE2030,정보시스템설계,ok,14,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE2030__정보시스템설계.pdf,yes,
ITE2031,컴퓨터구조론,ok,37,5,4,2026,1,outputs/pdfs_full/소프트웨어전공__ITE2031__컴퓨터구조론.pdf,yes,
ITE2032,운영체제및시스템프로그래밍,ok,21,4,1,2016,2,outputs/pdfs_full/소프트웨어전공__ITE2032__운영체제및시스템프로그래밍.pdf,yes,
ITE2034,데이터베이스모델링및응용,ok,11,2,1,2014,2,outputs/pdfs_full/소프트웨어전공__ITE2034__데이터베이스모델링및응용.pdf,yes,
ITE2035,소프트웨어인턴쉽1,ok,5,5,3,2022,1,outputs/pdfs_full/소프트웨어전공__ITE2035__소프트웨어인턴쉽1.pdf,yes,
ITE2036,전공멘토링4,ok,5,2,1,2014,2,outputs/pdfs_full/소프트웨어전공__ITE2036__전공멘토링4.pdf,yes,
ITE2037,객체지향시스템설계,ok,35,5,9,2026,1,outputs/pdfs_full/소프트웨어전공__ITE2037__객체지향시스템설계.pdf,yes,
ITE2038,데이터베이스시스템및응용,ok,34,4,9,2025,2,outputs/pdfs_full/소프트웨어전공__ITE2038__데이터베이스시스템및응용.pdf,yes,
ITE2039,알고리즘및문제해결기법,ok,31,4,9,2025,2,outputs/pdfs_full/소프트웨어전공__ITE2039__알고리즘및문제해결기법.pdf,yes,
ITE2040,소프트웨어실무영어,ok,26,5,3,2021,2,outputs/pdfs_full/소프트웨어전공__ITE2040__소프트웨어실무영어.pdf,yes,
ITE3003,데이터통신,ok,36,5,1,2017,1,outputs/pdfs_full/컴퓨터전공__ITE3003__데이터통신.pdf,yes,
ITE3009,의사결정시스템,ok,27,5,1,2017,1,outputs/pdfs_full/정보시스템학과__ITE3009__의사결정시스템.pdf,yes,
ITE3013,랜덤프로세스,ok,32,5,2,2026,1,outputs/pdfs_full/융합전자공학부__ITE3013__랜덤프로세스.pdf,yes,
ITE3016,데이터베이스시스템,ok,32,4,3,2026,1,outputs/pdfs_full/소프트웨어전공__ITE3016__데이터베이스시스템.pdf,yes,
ITE3023,e-business컴퓨팅,ok,25,5,1,2017,2,outputs/pdfs_full/정보시스템학과__ITE3023__e-business컴퓨팅.pdf,yes,
ITE3025,기술인텔리전스,not_found,0,0,1,,,outputs/pdfs_full/정보시스템학과__ITE3025__기술인텔리전스.pdf,yes,missing_grade_rows
ITE3026,전사적애플리케이션,ok,6,1,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE3026__전사적애플리케이션.pdf,yes,
ITE3031,시스템소프트웨어론,ok,32,5,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE3031__시스템소프트웨어론.pdf,yes,
ITE3032,객체지향프로그래밍-JAVA,ok,39,5,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE3032__객체지향프로그래밍-JAVA.pdf,yes,
ITE3035,ERP시스템,ok,19,5,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE3035__ERP시스템.pdf,yes,
ITE3050,통신망이론,ok,24,5,1,2025,1,outputs/pdfs_full/정보시스템학과__ITE3050__통신망이론.pdf,yes,
ITE3051,인공지능및응용,ok,25,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE3051__인공지능및응용.pdf,yes,
ITE3061,계산이론및오토마타,ok,35,5,3,2026,1,outputs/pdfs_full/소프트웨어전공__ITE3061__계산이론및오토마타.pdf,yes,
ITE3062,인간컴퓨터상호작용,ok,18,4,8,2026,1,outputs/pdfs_full/소프트웨어전공__ITE3062__인간컴퓨터상호작용.pdf,yes,
ITE3063,소프트웨어스튜디오1,ok,26,5,3,2022,1,outputs/pdfs_full/소프트웨어전공__ITE3063__소프트웨어스튜디오1.pdf,yes,
ITE3064,소프트웨어인턴쉽2,ok,5,5,3,2021,2,outputs/pdfs_full/소프트웨어전공__ITE3064__소프트웨어인턴쉽2.pdf,yes,
ITE3068,소프트웨어스튜디오2,ok,20,5,3,2024,2,outputs/pdfs_full/소프트웨어전공__ITE3068__소프트웨어스튜디오2.pdf,yes,
ITE3071,데이터베이스관리시스템,ok,5,1,1,2014,1,outputs/pdfs_full/소프트웨어전공__ITE3071__데이터베이스관리시스템.pdf,yes,
ITE3072,융합소프트웨어프로젝트,ok,9,2,2,2016,2,outputs/pdfs_full/소프트웨어전공__ITE3072__융합소프트웨어프로젝트.pdf,yes,
ITE3073,컴퓨터알고리즘기초,ok,17,3,3,2020,1,outputs/pdfs_full/소프트웨어전공__ITE3073__컴퓨터알고리즘기초.pdf,yes,
ITE3074,소프트웨어기술창업1,ok,14,5,3,2025,2,outputs/pdfs_full/소프트웨어전공__ITE3074__소프트웨어기술창업1.pdf,yes,
ITE3075,기술분석과전략,ok,4,1,1,2018,2,outputs/pdfs_full/정보시스템학과__ITE3075__기술분석과전략.pdf,yes,
ITE4003,SOC설계,ok,34,5,3,2026,1,outputs/pdfs_full/융합전자공학부__ITE4003__SOC설계.pdf,yes,
ITE4004,네트워크프로토콜,ok,27,5,3,2025,1,outputs/pdfs_full/소프트웨어전공__ITE4004__네트워크프로토콜.pdf,yes,
ITE4005,데이터사이언스,ok,38,5,5,2026,1,outputs/pdfs_full/소프트웨어전공__ITE4005__데이터사이언스.pdf,yes,
ITE4006,분산컴퓨팅,ok,28,4,3,2025,2,outputs/pdfs_full/소프트웨어전공__ITE4006__분산컴퓨팅.pdf,yes,
ITE4007,컴퓨터보안,ok,25,4,3,2025,2,outputs/pdfs_full/소프트웨어전공__ITE4007__컴퓨터보안.pdf,yes,
ITE4012,신제품개발,ok,10,2,5,2026,1,outputs/pdfs_full/응용시스템전공__ITE4012__신제품개발.pdf,yes,
ITE4018,시스템분석및설계,not_found,0,0,2,,,outputs/pdfs_full/응용시스템전공__ITE4018__시스템분석및설계.pdf,yes,missing_grade_rows
ITE4020,멀티미디어시스템,ok,24,5,2,2017,2,outputs/pdfs_full/소프트웨어전공__ITE4020__멀티미디어시스템.pdf,yes,
ITE4023,정보보호,ok,32,5,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE4023__정보보호.pdf,yes,
ITE4031,전자상거래이론,ok,25,5,1,2026,1,outputs/pdfs_full/정보시스템학과__ITE4031__전자상거래이론.pdf,yes,
ITE4035,시스템감리론,ok,20,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE4035__시스템감리론.pdf,yes,
ITE4037,시스템플래닝실습,ok,8,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE4037__시스템플래닝실습.pdf,yes,
ITE4043,인터넷보안,ok,33,5,2,2018,2,outputs/pdfs_full/소프트웨어전공__ITE4043__인터넷보안.pdf,yes,
ITE4046,웹프로그래밍,ok,4,1,4,2026,1,outputs/pdfs_full/정보융합전공__ITE4046__웹프로그래밍.pdf,yes,
ITE4047,정보시스템정책,ok,18,5,1,2018,1,outputs/pdfs_full/정보시스템학과__ITE4047__정보시스템정책.pdf,yes,
ITE4048,IT프로젝트관리론,ok,12,5,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE4048__IT프로젝트관리론.pdf,yes,
ITE4049,블록체인개론,ok,13,4,1,2024,2,outputs/pdfs_full/정보시스템학과__ITE4049__블록체인개론.pdf,yes,
ITE4050,IT와경영전략,ok,15,4,1,2025,2,outputs/pdfs_full/정보시스템학과__ITE4050__IT와경영전략.pdf,yes,
ITE4051,무선통신네트워크,ok,29,5,1,2018,1,outputs/pdfs_full/컴퓨터전공__ITE4051__무선통신네트워크.pdf,yes,
ITE4052,컴퓨터비전,ok,28,4,8,2025,2,outputs/pdfs_full/소프트웨어전공__ITE4052__컴퓨터비전.pdf,yes,
ITE4053,딥러닝및응용,ok,40,5,7,2026,1,outputs/pdfs_full/소프트웨어전공__ITE4053__딥러닝및응용.pdf,yes,
ITE4054,캡스톤소프트웨어프로젝트1,ok,21,5,3,2026,1,outputs/pdfs_full/소프트웨어전공__ITE4054__캡스톤소프트웨어프로젝트1.pdf,yes,
ITE4055,캡스톤소프트웨어프로젝트2,ok,18,4,3,2025,2,outputs/pdfs_full/소프트웨어전공__ITE4055__캡스톤소프트웨어프로젝트2.pdf,yes,
ITE4059,삼성SDS글로벌인턴십과정,ok,4,4,1,2015,1,outputs/pdfs_full/정보시스템학과__ITE4059__삼성SDS글로벌인턴십과정.pdf,yes,
