severity,issue_type,course_no,course_name,year,term,detail
warning,course_without_grade_data,ISS1246,Korean Language and Culture within East Asia,,,parse_status=not_found
warning,course_without_grade_data,ISS1247,Basic Korean (Level 0 - Korean Alphabet),,,parse_status=not_found
warning,course_without_grade_data,ISS1248,Applied Bioinspiration and Biodesign,,,parse_status=not_found
warning,course_without_grade_data,ISS1249,Cultural Re-Engineering in South Korea,,,parse_status=not_found
warning,course_without_grade_data,ISS1250,Deep Learning and Visual Intelligence,,,parse_status=not_found
warning,course_without_grade_data,ISS1251,Financial Markets 101: From Fundamentals to Contemporary Issues,,,parse_status=not_found
warning,course_without_grade_data,ISS1252,"Globalisation, Citizenship & Ethics in the Age of AI",,,parse_status=not_found
warning,course_without_grade_data,ISS1253,Introduction to Finance,,,parse_status=not_found
warning,course_without_grade_data,ISS1254,Philosophy of Art and Film,,,parse_status=not_found
warning,course_without_grade_data,ISS1255,Photojournalism,,,parse_status=not_found
warning,course_without_grade_data,ISS1256,Statistics Foundation for AI,,,parse_status=not_found
warning,course_without_grade_data,ISS1257,"Strategic Personal Branding: Stories, Values, and Decisions",,,parse_status=not_found
warning,course_without_grade_data,ISS1258,Artistic Research on Culture and Nature in Korea,,,parse_status=not_found
warning,course_without_grade_data,ISS1259,"Society at a Crossroads: AI, Technology and You",,,parse_status=not_found
warning,course_without_grade_data,ISS1260,Introductory Korean (Level 3),,,parse_status=not_found
warning,course_without_grade_data,ISS1261,Basic Korean,,,parse_status=not_found
warning,course_without_grade_data,ISS4001,Cultural Perspectiveson Substance Abuse and Addictions,,,parse_status=not_found
warning,course_without_grade_data,ITC2001,파이썬데이터분석,,,parse_status=not_found
warning,course_without_grade_data,ITC2002,디지털기술과경영,,,parse_status=not_found
warning,course_without_grade_data,ITC2005,컴퓨터그래픽스디자인,,,parse_status=not_found
warning,course_without_grade_data,ITC3001,고객경험관리,,,parse_status=not_found
warning,course_without_grade_data,ITC3008,정보검색및추출,,,parse_status=not_found
warning,course_without_grade_data,ITC3010,모바일앱프로그래밍,,,parse_status=not_found
warning,course_without_grade_data,ITC3011,서비스UX디자인,,,parse_status=not_found
warning,course_without_grade_data,ITC3012,UI/UX입문,,,parse_status=not_found
warning,course_without_grade_data,ITC3013,해석가능인공지능,,,parse_status=not_found
warning,course_without_grade_data,ITC3014,경험서비스디자인,,,parse_status=not_found
warning,course_without_grade_data,ITC3015,데이터베이스이론과응용,,,parse_status=not_found
warning,course_without_grade_data,ITC3016,객체지향컴퓨팅,,,parse_status=not_found
warning,course_without_grade_data,ITC3017,경험평가방법론,,,parse_status=not_found
warning,course_without_grade_data,ITC3018,데이터기반경험서비스설계,,,parse_status=not_found
warning,course_without_grade_data,ITC4001,기업가정신과창업,,,parse_status=not_found
warning,course_without_grade_data,ITC4005,정보융합세미나,,,parse_status=not_found
warning,course_without_grade_data,ITC4007,정보공학종합설계,,,parse_status=not_found
warning,course_without_grade_data,ITC4008,지식공학,,,parse_status=not_found
warning,course_without_grade_data,ITC4010,인공지능2,,,parse_status=not_found
warning,course_without_grade_data,ITC4011,산업사물인터넷(캡스톤디자인),,,parse_status=not_found
warning,course_without_grade_data,ITC4012,사운드스케이프디자인,,,parse_status=not_found
warning,course_without_grade_data,ITC4013,디지털콘텐츠개발,,,parse_status=not_found
warning,course_without_grade_data,ITC4014,인간-인공지능협업제품서비스설계,,,parse_status=not_found
warning,course_without_grade_data,ITE3025,기술인텔리전스,,,parse_status=not_found
warning,course_without_grade_data,ITE4018,시스템분석및설계,,,parse_status=not_found
warning,course_without_grade_data,ITE4066,클라우드컴퓨팅,,,parse_status=not_found
warning,course_without_grade_data,ITE4079,모바일시스템및프로그래밍,,,parse_status=not_found
warning,course_without_grade_data,ITE4081,지능제어SW,,,parse_status=not_found
warning,course_without_grade_data,ITE4082,차량임베디드시스템설계기초,,,parse_status=not_found
warning,course_without_grade_data,JMC4031,미디어경영,,,parse_status=not_found
warning,course_without_grade_data,JMC4034,미디어문화산업의과제,,,parse_status=not_found
warning,course_without_grade_data,JOB1001,현장실습(단기),,,parse_status=not_found
warning,course_without_grade_data,JOB1002,해외단기현장실습,,,parse_status=not_found
warning,course_without_grade_data,JOB1005,현장실습(단기)1,,,parse_status=not_found
warning,course_without_grade_data,JOB1006,현장실습(단기)2,,,parse_status=not_found
warning,course_without_grade_data,JOB2001,현장실습(전공핵심),,,parse_status=not_found
warning,course_without_grade_data,JOB2002,현장실습(전공심화),,,parse_status=not_found
warning,course_without_grade_data,JOB2003,현장실습(일반교양),,,parse_status=not_found
warning,course_without_grade_data,JOB2005,현장실습(일반선택),,,parse_status=not_found
warning,course_without_grade_data,JOB3001,현장실습(4+1),,,parse_status=not_found
warning,course_without_grade_data,JOB5001,단기창업현장실습,,,parse_status=not_found
warning,course_without_grade_data,JOB6001,창업현장실습(전공핵심),,,parse_status=not_found
warning,course_without_grade_data,JOB6002,창업현장실습(전공심화),,,parse_status=not_found
warning,course_without_grade_data,JOB6003,창업현장실습(일반교양),,,parse_status=not_found
warning,course_without_grade_data,JOB6005,창업현장실습(일반선택),,,parse_status=not_found
warning,course_without_grade_data,JPS0001,Korean 1,,,parse_status=not_found
warning,course_without_grade_data,JPS0002,Korean 2,,,parse_status=not_found
warning,course_without_grade_data,JPS0003,Korean 3,,,parse_status=not_found
warning,course_without_grade_data,JPS0004,Korean 4,,,parse_status=not_found
warning,course_without_grade_data,JPS0005,Korean 5,,,parse_status=not_found
warning,course_without_grade_data,JPS0006,Korean 6,,,parse_status=not_found
warning,course_without_grade_data,JPS0007,Korean 7,,,parse_status=not_found
warning,course_without_grade_data,KLE3024,글로벌한국어교육,,,parse_status=not_found
warning,course_without_grade_data,KOR4078,학위논문지도1(국문),,,parse_status=not_found
warning,course_without_grade_data,KOR4079,학위논문지도2(국문),,,parse_status=not_found
warning,course_without_grade_data,KOR4082,경계를가로지르는한국문학과세계문학,,,parse_status=not_found
warning,course_without_grade_data,KTM3080,세계음악문화,,,parse_status=not_found
warning,course_without_grade_data,KTM4001,창작실험실습1,,,parse_status=not_found
warning,course_without_grade_data,KTM4002,창작실험실습2,,,parse_status=not_found
warning,course_without_grade_data,LIF4004,식물스트레스학,,,parse_status=not_found
warning,course_without_grade_data,MAT3039,수치해석학,,,parse_status=not_found
warning,course_without_grade_data,MAT3063,위상수학연습1,,,parse_status=not_found
warning,course_without_grade_data,MAT3076,AI와공학도구를활용한수학수업,,,parse_status=not_found
warning,course_without_grade_data,MAT4035,현대수학특강,,,parse_status=not_found
warning,course_without_grade_data,MAT4036,응용수학특강,,,parse_status=not_found
warning,course_without_grade_data,MAT4076,수학연구캡스톤디자인2,,,parse_status=not_found
warning,course_without_grade_data,MED1016,병리학및실습,,,parse_status=not_found
warning,course_without_grade_data,MED3101,의학연구프로젝트3,,,parse_status=not_found
warning,course_without_grade_data,MED3102,기초의학실습캠프,,,parse_status=not_found
warning,course_without_grade_data,MED4100,의학연구프로젝트4,,,parse_status=not_found
warning,course_without_grade_data,MME2056,토양지하수오염복원학,,,parse_status=not_found
warning,course_without_grade_data,MME3036,환경기초화학,,,parse_status=not_found
warning,course_without_grade_data,MME4064,나노재료와자원환경,,,parse_status=not_found
warning,course_without_grade_data,MOT0001,예술공학의이해,,,parse_status=not_found
warning,course_without_grade_data,MOT0002,특허와지식재산경영,,,parse_status=not_found
warning,course_without_grade_data,MOT0003,과학기술정책개론,,,parse_status=not_found
warning,course_without_grade_data,MOT0004,디자인과기술혁신,,,parse_status=not_found
warning,course_without_grade_data,MOT0005,기술경영공학의이해,,,parse_status=not_found
warning,course_without_grade_data,NUR1006,간호와직업,,,parse_status=not_found
warning,course_without_grade_data,NUR1007,간호고전,,,parse_status=not_found
warning,course_without_grade_data,NUR1008,동양적건강과질병관,,,parse_status=not_found
warning,course_without_grade_data,NUR2001,간호윤리,,,parse_status=not_found
warning,course_without_grade_data,NUR2008,기본간호학및실습1,,,parse_status=not_found
warning,course_without_grade_data,NUR2009,기본간호학및실습2,,,parse_status=not_found
warning,course_without_grade_data,NUR2021,아동발달과건강,,,parse_status=not_found
warning,course_without_grade_data,NUR2023,성인간호개론,,,parse_status=not_found
warning,course_without_grade_data,NUR2028,출산기건강장애와간호,,,parse_status=not_found
warning,course_without_grade_data,NUR2029,성인건강간호중재론1,,,parse_status=not_found
warning,course_without_grade_data,NUR2031,지역중심간호과학1,,,parse_status=not_found
warning,course_without_grade_data,NUR2033,성장과발달,,,parse_status=not_found
warning,course_without_grade_data,NUR2034,논리와비평적사고,,,parse_status=not_found
warning,course_without_grade_data,NUR2036,기초간호과학4,,,parse_status=not_found
warning,course_without_grade_data,NUR3009,임상실습1,,,parse_status=not_found
warning,course_without_grade_data,NUR3010,임상실습2,,,parse_status=not_found
warning,course_without_grade_data,NUR3015,보건교육,,,parse_status=not_found
warning,course_without_grade_data,NUR3022,한방간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3037,간호생리학,,,parse_status=error|not_found
warning,course_without_grade_data,NUR3039,인간발달,,,parse_status=not_found
warning,course_without_grade_data,NUR3040,호스피스간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3041,성인건강간호중재론2,,,parse_status=not_found
warning,course_without_grade_data,NUR3046,응급간호학,,,parse_status=not_found
warning,course_without_grade_data,NUR3047,지역중심간호과학2,,,parse_status=not_found
warning,course_without_grade_data,NUR3048,학교중심간호과학,,,parse_status=not_found
warning,course_without_grade_data,NUR3052,중환자간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3053,정신건강간호중재,,,parse_status=not_found
warning,course_without_grade_data,NUR3059,대체요법과간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3060,문화와전인간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3062,심리사회간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3064,간호연구및통계,,,parse_status=not_found
warning,course_without_grade_data,NUR3066,지역사회/정신건강간호,,,parse_status=not_found
warning,course_without_grade_data,NUR3067,통합간호1,,,parse_status=not_found
warning,course_without_grade_data,NUR3069,보건프로그램개발및평가,,,parse_status=not_found
warning,course_without_grade_data,NUR3071,성인간호중재론(배설),,,parse_status=not_found
warning,course_without_grade_data,NUR3073,성인간호중재론(인지와조절),,,parse_status=not_found
warning,course_without_grade_data,NUR3074,성인간호중재론(산화),,,parse_status=not_found
warning,course_without_grade_data,NUR3085,근거기반기본간호이슈,,,parse_status=not_found
warning,course_without_grade_data,NUR3086,대상자교육중재,,,parse_status=not_found
warning,course_without_grade_data,NUR4009,임상실습3,,,parse_status=not_found
warning,course_without_grade_data,NUR4010,임상실습4,,,parse_status=not_found
warning,course_without_grade_data,NUR4021,간호관리학1,,,parse_status=not_found
warning,course_without_grade_data,NUR4022,간호관리학2,,,parse_status=not_found
warning,course_without_grade_data,NUR4043,만성질환자간호,,,parse_status=not_found
warning,course_without_grade_data,NUR4050,임상종합평가(PBL),,,parse_status=not_found
warning,course_without_grade_data,NUR4063,간호과오론,,,parse_status=not_found
warning,course_without_grade_data,NUR4064,통합간호2(중년건강간호),,,parse_status=not_found
warning,course_without_grade_data,NUR4065,통합간호3,,,parse_status=not_found
warning,course_without_grade_data,NUR4066,통합간호4,,,parse_status=not_found
warning,course_without_grade_data,NUR4068,건강증진,,,parse_status=not_found
warning,course_without_grade_data,NUR4069,통합간호실습1,,,parse_status=not_found
warning,course_without_grade_data,NUR4070,통합간호실습2,,,parse_status=not_found
warning,course_without_grade_data,NUR4074,통합간호실습,,,parse_status=not_found
warning,course_without_grade_data,NUR4076,보건교육방법론,,,parse_status=not_found
warning,course_without_grade_data,NUR4079,직업환경중심간호과학,,,parse_status=not_found
warning,course_without_grade_data,NUR4081,성인간호중재론(대사),,,parse_status=not_found
warning,course_without_grade_data,NUR4082,성인간호중재론(순환),,,parse_status=not_found
warning,course_without_grade_data,NUR4098,지역사회간호실습,,,parse_status=not_found
warning,course_without_grade_data,NUR4099,노인간호실습,,,parse_status=not_found
warning,course_without_grade_data,PAD2061,행정기술론,,,parse_status=not_found
warning,course_without_grade_data,PAD3065,국제사회와행정,,,parse_status=not_found
warning,course_without_grade_data,PAD4043,졸업논문캡스톤디자인1,,,parse_status=not_found
warning,course_without_grade_data,PBL4026,반도체공학캡스톤PBL,,,parse_status=not_found
warning,course_without_grade_data,PER2017,중국어커뮤니케이션기초,,,parse_status=not_found
warning,course_without_grade_data,PER2018,중국어커뮤니케이션연습,,,parse_status=not_found
warning,course_without_grade_data,PER2054,한중커뮤니케이션기초1,,,parse_status=not_found
warning,course_without_grade_data,PER2055,중국어통역기초1,,,parse_status=not_found
warning,course_without_grade_data,PER2056,한국어통역기초1,,,parse_status=not_found
warning,course_without_grade_data,PER3031,LANGUAGE AND MIND,,,parse_status=not_found
warning,course_without_grade_data,PER3051,Politics and Drama,,,parse_status=not_found
warning,course_without_grade_data,PER3055,중국어번역기초1,,,parse_status=not_found
warning,course_without_grade_data,PER3056,한국어번역기초1,,,parse_status=not_found
warning,course_without_grade_data,PER3057,중국어번역기초2,,,parse_status=not_found
warning,course_without_grade_data,PER3058,한국어번역기초2,,,parse_status=not_found
warning,course_without_grade_data,PER3059,한중프레젠테이션2,,,parse_status=not_found
warning,course_without_grade_data,PER4033,한중통번역연습,,,parse_status=not_found
warning,course_without_grade_data,PER4034,중한통번역연습,,,parse_status=not_found
warning,course_without_grade_data,PHE2026,야영훈련,,,parse_status=not_found
warning,course_without_grade_data,PHE3123,수상스포츠,,,parse_status=not_found
warning,course_without_grade_data,PHE4092,해부기능학,,,parse_status=not_found
warning,course_without_grade_data,PHE4113,스포츠와도핑,,,parse_status=not_found
warning,course_without_grade_data,PHY4073,나노에너지및환경물리학,,,parse_status=not_found
warning,course_without_grade_data,PHY4080,물리학연구실현장실습4,,,parse_status=not_found
warning,course_without_grade_data,PHY4083,물리학연구캡스톤디자인,,,parse_status=not_found
warning,course_without_grade_data,PNO4035,낭만주의피아노음악,,,parse_status=not_found
warning,course_without_grade_data,PRE2038,의료데이터사이언스통섭,,,parse_status=not_found
warning,course_without_grade_data,PRE2039,의공학융합연구특론,,,parse_status=not_found
warning,course_without_grade_data,PRE2040,융합연구프로젝트1,,,parse_status=not_found
warning,course_without_grade_data,PRE2041,융합연구프로젝트2,,,parse_status=not_found
warning,course_without_grade_data,PSD4028,독재정치,,,parse_status=not_found
warning,course_without_grade_data,ROB2003,전기전자회로,,,parse_status=not_found
warning,course_without_grade_data,SBC0009,AI반도체기술의이해,,,parse_status=not_found
warning,course_without_grade_data,SBC5001,차세대디스플레이,,,parse_status=not_found
warning,course_without_grade_data,SBC5002,나노소재의물성과산업응용,,,parse_status=not_found
warning,course_without_grade_data,SCE2001,양자역학개론,,,parse_status=not_found
warning,course_without_grade_data,SCE2002,융합양자공학,,,parse_status=not_found
warning,course_without_grade_data,SCE3002,기계학습입문,,,parse_status=not_found
warning,course_without_grade_data,SCE4001,반도체공학종합설계1,,,parse_status=not_found
warning,course_without_grade_data,SCE4002,반도체공학종합설계2,,,parse_status=not_found
warning,course_without_grade_data,SCE4003,나노전자공학,,,parse_status=not_found
warning,course_without_grade_data,SCE4004,전자재료,,,parse_status=not_found
warning,course_without_grade_data,SOC3029,조사분석인턴쉽,,,parse_status=not_found
warning,course_without_grade_data,SOC3055,영상사회학,,,parse_status=not_found
warning,course_without_grade_data,SOI1001,인공지능기초,,,parse_status=not_found
warning,course_without_grade_data,SOI1002,파이션기초,,,parse_status=not_found
warning,course_without_grade_data,SOI1004,인공지능캡스톤프로젝트1-1,,,parse_status=not_found
warning,course_without_grade_data,SOI1005,고급파이션프로그래밍,,,parse_status=not_found
warning,course_without_grade_data,SOI1006,인지과학및인공지능,,,parse_status=not_found
warning,course_without_grade_data,SOI1007,지식추출및추론,,,parse_status=not_found
warning,course_without_grade_data,SOI2002,인공지능베이지안이론,,,parse_status=not_found
warning,course_without_grade_data,SOI3009,강화학습이론및응용,,,parse_status=not_found
warning,course_without_grade_data,SOI3015,AI컴퓨팅시스템,,,parse_status=not_found
warning,course_without_grade_data,SOI3016,인지과학연구방법론1,,,parse_status=not_found
warning,course_without_grade_data,SOI4003,인공지능졸업프로젝트,,,parse_status=not_found
warning,course_without_grade_data,SOI4014,데이터사이언스산업트랜드,,,parse_status=not_found
warning,course_without_grade_data,SOI4016,데이터사이언스세미나1,,,parse_status=not_found
warning,course_without_grade_data,SOI4017,데이터사이언스세미나2,,,parse_status=not_found
warning,course_without_grade_data,SOI4018,사회신경과학,,,parse_status=not_found
warning,course_without_grade_data,SYB1106,경제학의이해,,,parse_status=not_found
warning,course_without_grade_data,SYB2113,인터페이스디자인,,,parse_status=not_found
warning,course_without_grade_data,SYB3064,C프로그래밍,,,parse_status=not_found
warning,course_without_grade_data,SYB5044,E-비즈니스개론,,,parse_status=not_found
warning,course_without_grade_data,SYB5103,사례관리론,,,parse_status=not_found
warning,course_without_grade_data,SYB5105,비교의료제도론,,,parse_status=not_found
warning,course_without_grade_data,SYB9106,취업리더십1:성공DNA,,,parse_status=not_found
warning,course_without_grade_data,SYB9113,외국인학생을위한실용한국어,,,parse_status=not_found
warning,course_without_grade_data,SYB9115,긍정컴퓨팅을통한인간과인공지능의공존,,,parse_status=not_found
warning,course_without_grade_data,SYB9129,언어의품격:언어바르고품위있게사용하기,,,parse_status=not_found
warning,course_without_grade_data,SYB9130,빅데이터시대의ESG트렌드,,,parse_status=not_found
warning,course_without_grade_data,SYB9136,알고리즘및컴퓨터적사고,,,parse_status=not_found
warning,course_without_grade_data,SYB9139,전자기학과미래산업,,,parse_status=not_found
warning,course_without_grade_data,SYB9140,일상속의역학:힘과운동의비밀,,,parse_status=not_found
warning,course_without_grade_data,SYB9141,생화학으로읽는몸과세계,,,parse_status=not_found
warning,course_without_grade_data,SYB9145,"AI리터러시,아는것이힘이다",,,parse_status=not_found
warning,course_without_grade_data,SYB9146,AI활용의기초와윤리,,,parse_status=not_found
warning,course_without_grade_data,TOU3074,호텔·관광경영분석론,,,parse_status=not_found
warning,course_without_grade_data,TOU3076,관광거버넌스론,,,parse_status=not_found
warning,course_without_grade_data,URE4034,스마트모빌리티개론,,,parse_status=not_found
warning,course_without_grade_data,VEN2004,창업기초:창업아이디어기획,,,parse_status=not_found
warning,course_without_grade_data,VEN2033,Modern Stress Psychology,,,parse_status=not_found
warning,course_without_grade_data,VEN2034,From K-Pop to K-Beauty: The Rise of Media Platforms and Korean Popular Culture,,,parse_status=not_found
warning,course_without_grade_data,VEN2035,Principles of Chemistry,,,parse_status=not_found
warning,course_without_grade_data,VEN2036,Introduction to Computer Graphics,,,parse_status=not_found
warning,course_without_grade_data,VEN3003,창업심화:사회적기업과창업,,,parse_status=not_found
warning,course_without_grade_data,VEN4002,창업실습:강소기업필드스터디,,,parse_status=not_found
warning,course_without_grade_data,VEN4007,창업실습:실전창업워크숍2,,,parse_status=not_found
warning,course_without_grade_data,VOC4062,성악마스터클래스2,,,parse_status=not_found
warning,term_ratio_sum_not_near_100,ACC3001,원가회계,2026,1,"ratio_sum=93.75, grade_count=7"
warning,term_ratio_sum_not_near_100,ARE5028,건축구조시스템,2026,1,"ratio_sum=87.51, grade_count=5"
warning,term_ratio_sum_not_near_100,BUS2034,오퍼레이션관리,2026,1,"ratio_sum=80.14, grade_count=4"
warning,term_ratio_sum_not_near_100,BUS2065,기초경영통계,2016,1,"ratio_sum=97.95, grade_count=8"
warning,term_ratio_sum_not_near_100,CSE2010,자료구조론,2026,1,"ratio_sum=94.05, grade_count=6"
warning,term_ratio_sum_not_near_100,CUL3013,일반생물학및실험1,2019,1,"ratio_sum=79.34, grade_count=5"
warning,term_ratio_sum_not_near_100,D-C3031,서양연극사1,2017,1,"ratio_sum=52.64, grade_count=5"
warning,term_ratio_sum_not_near_100,EDU4074,과학교육론,2005,2,"ratio_sum=81.81, grade_count=3"
warning,term_ratio_sum_not_near_100,MED1015,약리학및실습,2008,2,"ratio_sum=98.21, grade_count=7"
warning,term_ratio_sum_not_near_100,MEE3003,유체역학1,2026,1,"ratio_sum=99.04, grade_count=8"
warning,term_ratio_sum_not_near_100,TOU1011,관광론,2026,1,"ratio_sum=78.10, grade_count=7"
warning,coverage_report_issue,APS1010,산업융합수학,,,missing_grade_rows
warning,coverage_report_issue,APS2010,사회기술시스템,,,missing_grade_rows
warning,coverage_report_issue,APS2011,마케팅원리,,,missing_grade_rows
warning,coverage_report_issue,APS3004,데이터마이닝1,,,missing_grade_rows
warning,coverage_report_issue,APS3008,생산운영관리2,,,missing_grade_rows
warning,coverage_report_issue,APS3009,인간중심디자인,,,missing_grade_rows
warning,coverage_report_issue,APS3010,데이터마이닝2,,,missing_grade_rows
warning,coverage_report_issue,APS3022,지속가능경영시스템,,,missing_grade_rows
warning,coverage_report_issue,APS3023,기술금융,,,missing_grade_rows
warning,coverage_report_issue,APS4001,실험및시험방법론,,,missing_grade_rows
warning,coverage_report_issue,APS4002,공급망관리,,,missing_grade_rows
warning,coverage_report_issue,APS4003,ERP실무,,,missing_grade_rows
warning,coverage_report_issue,APS4004,컴퓨터통합제조,,,missing_grade_rows
warning,coverage_report_issue,APS4005,산업융합세미나,,,missing_grade_rows
warning,coverage_report_issue,APS4007,실험및시험방법론2,,,missing_grade_rows
warning,coverage_report_issue,APS4008,프로젝트관리론,,,missing_grade_rows
warning,coverage_report_issue,APS4011,응용시스템세미나2,,,missing_grade_rows
warning,coverage_report_issue,APS4012,경영공학종합설계,,,missing_grade_rows
warning,coverage_report_issue,APS4013,의사결정론,,,missing_grade_rows
warning,coverage_report_issue,APS4014,경영시뮬레이션,,,missing_grade_rows
warning,coverage_report_issue,APS4015,제조혁신,,,missing_grade_rows
warning,coverage_report_issue,APS4017,하이브리드프로토타이핑,,,missing_grade_rows
warning,coverage_report_issue,APS4019,글로벌혁신시스템,,,missing_grade_rows
warning,coverage_report_issue,APS4021,산업문제해결컨설팅,,,missing_grade_rows
warning,coverage_report_issue,ARE3088,건축융합설계,,,missing_grade_rows
warning,coverage_report_issue,ARE4020,건축공학실험,,,missing_grade_rows
warning,coverage_report_issue,ARE4108,건축공학종합설계,,,missing_grade_rows
warning,coverage_report_issue,ATC0008,아두이노아트캡스톤디자인,,,missing_grade_rows
warning,coverage_report_issue,BAT4001,에너지저장변환기술,,,missing_grade_rows
warning,coverage_report_issue,BAT4002,이차전지공정개론,,,missing_grade_rows
warning,coverage_report_issue,BAT4003,이차전지설계개론,,,missing_grade_rows
warning,coverage_report_issue,BIG3004,빅데이터융합세미나,,,missing_grade_rows
warning,coverage_report_issue,BIG4002,사회연결망분석방법론,,,missing_grade_rows
warning,coverage_report_issue,BIO1070,기초생명과학1,,,missing_grade_rows
warning,coverage_report_issue,BIO1071,기초생명과학2,,,missing_grade_rows
warning,coverage_report_issue,BIO4034,신경생물학1,,,missing_grade_rows
warning,coverage_report_issue,BIO4035,신경생물학2,,,missing_grade_rows
warning,coverage_report_issue,BIO4107,멀티오믹스데이터마이닝,,,missing_grade_rows
warning,coverage_report_issue,BIO4112,생명의료정보데이터마이닝,,,missing_grade_rows
warning,coverage_report_issue,BUS2011,경영통계학,,,missing_grade_rows
warning,coverage_report_issue,BUS2055,경영정보시스템,,,missing_grade_rows
warning,coverage_report_issue,BUS3111,경영대연구실현장실습1,,,missing_grade_rows
warning,coverage_report_issue,BUS4112,M&A전략,,,missing_grade_rows
warning,coverage_report_issue,BUS4115,인공지능금융투자와데이터,,,missing_grade_rows
warning,coverage_report_issue,BUS5010,기술과경영,,,missing_grade_rows
warning,coverage_report_issue,C-T4039,패션과테크놀로지,,,missing_grade_rows
warning,coverage_report_issue,C-T4044,패션스마트팩토리인공지능,,,missing_grade_rows
warning,coverage_report_issue,CEC4002,AI시대중국의경제정책,,,missing_grade_rows
warning,coverage_report_issue,CHI2074,중국어통사론,,,missing_grade_rows
warning,coverage_report_issue,CHI4066,언어데이터의정량분석,,,missing_grade_rows
warning,coverage_report_issue,CHI4069,중국미디어문화의이해,,,missing_grade_rows
warning,coverage_report_issue,CHM5009,재료분석,,,missing_grade_rows
warning,coverage_report_issue,CIE3009,철도공학,,,missing_grade_rows
warning,coverage_report_issue,CIE3074,생태하천공학,,,missing_grade_rows
warning,coverage_report_issue,CIE4078,지반시스템설계,,,missing_grade_rows
warning,coverage_report_issue,CIN4005,최적화이론,,,missing_grade_rows
warning,coverage_report_issue,COP3026,전자음악프로젝트,,,missing_grade_rows
warning,coverage_report_issue,COP3072,이론전공세미나1,,,missing_grade_rows
warning,coverage_report_issue,COP3073,전자음악작곡실기1,,,missing_grade_rows
warning,coverage_report_issue,COP3074,이론전공세미나2,,,missing_grade_rows
warning,coverage_report_issue,COP3075,전자음악작곡실기2,,,missing_grade_rows
warning,coverage_report_issue,COP3086,리허설테크닉2,,,missing_grade_rows
warning,coverage_report_issue,COP3087,연주매체특강A,,,missing_grade_rows
warning,coverage_report_issue,COP4052,이론전공세미나3,,,missing_grade_rows
warning,coverage_report_issue,COP4053,이론전공세미나4,,,missing_grade_rows
warning,coverage_report_issue,COP4063,동시대음악,,,missing_grade_rows
warning,coverage_report_issue,COP4064,음악과사회,,,missing_grade_rows
warning,coverage_report_issue,COP4065,작곡과캡스톤,,,missing_grade_rows
warning,coverage_report_issue,COP4066,오디오프로덕션1,,,missing_grade_rows
warning,coverage_report_issue,COP4067,오디오프로덕션2,,,missing_grade_rows
warning,coverage_report_issue,COP4068,연주와비평7,,,missing_grade_rows
warning,coverage_report_issue,COP4069,연주와비평8,,,missing_grade_rows
warning,coverage_report_issue,CSE3010,데이터베이스,,,missing_grade_rows
warning,coverage_report_issue,CSE4056,딥러닝시스템,,,missing_grade_rows
warning,coverage_report_issue,CSS1002,사회과학의이해,,,missing_grade_rows
warning,coverage_report_issue,CSS1003,사회과학의논리적사고,,,missing_grade_rows
warning,coverage_report_issue,CUL0074,텍스트언어학의이해,,,missing_grade_rows
warning,coverage_report_issue,CUL0110,에너지와문명,,,missing_grade_rows
warning,coverage_report_issue,CUL0112,탄소문명과에너지,,,missing_grade_rows
warning,coverage_report_issue,CUL0113,과학기술의융합으로서의공학,,,missing_grade_rows
warning,coverage_report_issue,CUL0132,트랜스내셔널문학읽기,,,missing_grade_rows
warning,coverage_report_issue,CUL0134,중국의도시문화와비즈니스,,,missing_grade_rows
warning,coverage_report_issue,CUL0213,AI시대디지털보안입문,,,missing_grade_rows
warning,coverage_report_issue,CUL1121,사회혁신캡스톤디자인(Plus),,,missing_grade_rows
warning,coverage_report_issue,CUL1124,맞춤형성장멘토링교과목I,,,missing_grade_rows
warning,coverage_report_issue,CUL1126,여성공학자연계멘토링,,,missing_grade_rows
warning,coverage_report_issue,CUL1133,(여성공학도)기업가정신과창의적사고,,,missing_grade_rows
warning,coverage_report_issue,CUL1143,치매와문화예술,,,missing_grade_rows
warning,coverage_report_issue,CUL1146,한미관계의정치경제,,,missing_grade_rows
warning,coverage_report_issue,CUL1147,사물인터넷시스템(캡스톤디자인),,,missing_grade_rows
warning,coverage_report_issue,CUL1161,SDGs달성을위한CSR과지속가능경영에대한이해,,,missing_grade_rows
warning,coverage_report_issue,CUL1177,디지털인문학,,,missing_grade_rows
warning,coverage_report_issue,CUL1195,"ESG와사회혁신,커뮤니케이션",,,missing_grade_rows
warning,coverage_report_issue,CUL1206,기후환경에따른환경문제와융복합처리기술,,,missing_grade_rows
warning,coverage_report_issue,CUL1207,반도체의물리와화학,,,missing_grade_rows
warning,coverage_report_issue,CUL1239,딥러닝과생성형인공지능–딥러닝,,,missing_grade_rows
warning,coverage_report_issue,CUL1240,딥러닝과생성형인공지능-생성형인공지능,,,missing_grade_rows
warning,coverage_report_issue,CUL1241,모두를위한피지컬AI,,,missing_grade_rows
warning,coverage_report_issue,CUL1242,생성형AI와플랫폼을활용한산업문제해결,,,missing_grade_rows
