course_no,course_name,canonical_dept_code,canonical_dept_name,opening_dept,year_term_range,first_year,first_term,latest_year,latest_term,grade_row_count,term_count,department_count,pdf_path,parse_status
DEE1015,영어쓰기의기초,H0002720,영어교육과,영어교육과(학부/서울),2009/1 ~ 2027/2,2022,2,2025,2,21,4,1,outputs/pdfs_full/영어교육과__DEE1015__영어쓰기의기초.pdf,ok
DEE1016,학교문법,H0002720,영어교육과,영어교육과(학부/서울),2009/1 ~ 2027/2,2022,1,2026,1,23,5,1,outputs/pdfs_full/영어교육과__DEE1016__학교문법.pdf,ok
DEE2011,영어읽기의기초,H0002720,영어교육과,영어교육과(학부/서울),1994/1 ~ 2027/2,2022,1,2026,1,25,5,2,outputs/pdfs_full/영어교육과__DEE2011__영어읽기의기초.pdf,ok
DEE2015,영어음성학연구,H0002720,영어교육과,영어교육과(학부/서울),1998/1 ~ 2027/2,2022,2,2025,2,19,4,1,outputs/pdfs_full/영어교육과__DEE2015__영어음성학연구.pdf,ok
DEE2016,영어읽기연습,H0002720,영어교육과,영어교육과(학부/서울),1998/1 ~ 2016/2,2011,1,2015,1,18,5,1,outputs/pdfs_full/영어교육과__DEE2016__영어읽기연습.pdf,ok
DEE2020,영어쓰기연습,H0002720,영어교육과,영어교육과(학부/서울),1998/1 ~ 2028/2,2021,1,2025,1,20,5,1,outputs/pdfs_full/영어교육과__DEE2020__영어쓰기연습.pdf,ok
DEE2023,영어교육현장연구,H0002720,영어교육과,영어교육과(학부/서울),1998/1 ~ 2018/2,2016,1,2018,1,7,2,1,outputs/pdfs_full/영어교육과__DEE2023__영어교육현장연구.pdf,ok
DEE2030,영어학과영어교육,H0002800,영어영문학과,영어영문학(학부/서울),2007/1 ~ 2009/2,2020,2,2025,2,24,4,2,outputs/pdfs_full/영어영문학과__DEE2030__영어학과영어교육.pdf,ok
DEE2032,영문학과영어교육,H0002720,영어교육과,영어교육과(학부/서울),2006/1 ~ 2028/2,2022,1,2026,1,20,5,1,outputs/pdfs_full/영어교육과__DEE2032__영문학과영어교육.pdf,ok
DEE2033,영어음운론연구,H0002720,영어교육과,영어교육과(학부/서울),2010/1 ~ 2028/2,2022,1,2025,2,16,4,1,outputs/pdfs_full/영어교육과__DEE2033__영어음운론연구.pdf,ok
DEE2034,학교문법2,H0002720,영어교육과,영어교육과(학부/서울),2010/1 ~ 2016/2,2012,1,2016,1,21,5,1,outputs/pdfs_full/영어교육과__DEE2034__학교문법2.pdf,ok
DEE2035,다문화사회의영어교육,H0002720,영어교육과,영어교육과(학부/서울),2010/1 ~ 2026/1,2021,2,2025,2,23,5,1,outputs/pdfs_full/영어교육과__DEE2035__다문화사회의영어교육.pdf,ok
DEE2036,글로벌영어커뮤니케이션,H0002720,영어교육과,영어교육과(학부/서울),2010/1 ~ 2028/2,2022,2,2025,2,16,4,1,outputs/pdfs_full/영어교육과__DEE2036__글로벌영어커뮤니케이션.pdf,ok
DEE2043,영어교육학개론,H0002720,영어교육과,영어교육과(학부/서울),2014/1 ~ 2028/2,2022,1,2026,1,23,5,1,outputs/pdfs_full/영어교육과__DEE2043__영어교육학개론.pdf,ok
DEE2044,영어활동실습1,H0002720,영어교육과,영어교육과(학부/서울),2014/1 ~ 2016/2,2015,1,2016,1,2,2,1,outputs/pdfs_full/영어교육과__DEE2044__영어활동실습1.pdf,ok
DEE2045,영국문학과영어교육1,H0002720,영어교육과,영어교육과(학부/서울),2014/1 ~ 2016/2,2014,2,2016,2,13,3,1,outputs/pdfs_full/영어교육과__DEE2045__영국문학과영어교육1.pdf,ok
DEE2046,영어활동실습2,H0002720,영어교육과,영어교육과(학부/서울),2014/1 ~ 2016/2,2014,2,2016,2,4,3,1,outputs/pdfs_full/영어교육과__DEE2046__영어활동실습2.pdf,ok
DEE2053,글로벌시대의문화적감수성,H0002720,영어교육과,영어교육과(학부/서울),2026/2 ~ 2028/2,,,,,0,0,1,outputs/pdfs_full/영어교육과__DEE2053__글로벌시대의문화적감수성.pdf,not_found
DEE3002,언어와문화,H0002256,서울 대학,대학(학부/서울),1997/1 ~ 2019/1,2017,1,2019,1,32,5,1,outputs/pdfs_seoul_university/서울_대학__DEE3002__언어와문화.pdf,ok
DEE3011,영어통사론,H0002800,영어영문학과,영어영문학(학부/서울),2007/1 ~ 2009/2,2022,1,2026,1,22,5,2,outputs/pdfs_full/영어영문학과__DEE3011__영어통사론.pdf,ok
DEE3018,영어과교육론,H0002720,영어교육과,영어교육과(학부/서울),1995/1 ~ 2028/2,2022,2,2025,2,19,4,1,outputs/pdfs_full/영어교육과__DEE3018__영어과교육론.pdf,ok
DEE3021,영어교육과테크놀로지,H0002720,영어교육과,영어교육과(학부/서울),1999/1 ~ 2026/1,2022,1,2026,1,12,5,1,outputs/pdfs_full/영어교육과__DEE3021__영어교육과테크놀로지.pdf,ok
DEE3022,영어교수의원리,H0002720,영어교육과,영어교육과(학부/서울),1999/1 ~ 2028/2,2021,2,2026,1,25,5,1,outputs/pdfs_full/영어교육과__DEE3022__영어교수의원리.pdf,ok
DEE3035,영어변천사,H0002720,영어교육과,영어교육과(학부/서울),2003/1 ~ 2022/2,2017,1,2021,1,24,5,1,outputs/pdfs_full/영어교육과__DEE3035__영어변천사.pdf,ok
DEE3042,영어습득론,H0002720,영어교육과,영어교육과(학부/서울),2007/1 ~ 2029/2,2022,1,2026,1,21,5,1,outputs/pdfs_full/영어교육과__DEE3042__영어습득론.pdf,ok
DEE3045,영어읽기지도,H0002720,영어교육과,영어교육과(학부/서울),2011/1 ~ 2017/2,2013,1,2017,1,20,5,1,outputs/pdfs_full/영어교육과__DEE3045__영어읽기지도.pdf,ok
DEE3046,영어쓰기지도,H0002720,영어교육과,영어교육과(학부/서울),2011/1 ~ 2017/2,2011,2,2017,2,23,5,1,outputs/pdfs_full/영어교육과__DEE3046__영어쓰기지도.pdf,ok
DEE3047,다문화사회와영어,H0002720,영어교육과,영어교육과(학부/서울),2011/1 ~ 2017/2,2013,1,2017,1,21,5,1,outputs/pdfs_full/영어교육과__DEE3047__다문화사회와영어.pdf,ok
DEE3048,세계의영어,H0002720,영어교육과,영어교육과(학부/서울),2011/1 ~ 2017/2,2011,2,2015,2,18,5,1,outputs/pdfs_full/영어교육과__DEE3048__세계의영어.pdf,ok
DEE3049,영국문학과영어교육2,H0002720,영어교육과,영어교육과(학부/서울),2015/1 ~ 2017/2,2015,1,2017,1,14,3,1,outputs/pdfs_full/영어교육과__DEE3049__영국문학과영어교육2.pdf,ok
DEE3050,영어교수의실제,H0002720,영어교육과,영어교육과(학부/서울),2015/1 ~ 2026/1,2022,1,2026,1,14,5,1,outputs/pdfs_full/영어교육과__DEE3050__영어교수의실제.pdf,ok
DEE3051,미국문학과영어교육,H0002720,영어교육과,영어교육과(학부/서울),2015/1 ~ 2017/2,2017,2,2017,2,2,1,1,outputs/pdfs_full/영어교육과__DEE3051__미국문학과영어교육.pdf,ok
DEE3052,사회언어학과영어교육,H0002720,영어교육과,영어교육과(학부/서울),2015/1 ~ 2029/2,2022,2,2025,2,13,4,1,outputs/pdfs_full/영어교육과__DEE3052__사회언어학과영어교육.pdf,ok
DEE3053,영어리터러시,H0002720,영어교육과,영어교육과(학부/서울),2018/1 ~ 2029/2,2021,2,2026,1,14,5,1,outputs/pdfs_full/영어교육과__DEE3053__영어리터러시.pdf,ok
DEE3054,영어구문연구,H0002720,영어교육과,영어교육과(학부/서울),2026/1 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/영어교육과__DEE3054__영어구문연구.pdf,not_found
DEE3055,영어연극과글로벌역량,H0002720,영어교육과,영어교육과(학부/서울),2026/2 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/영어교육과__DEE3055__영어연극과글로벌역량.pdf,not_found
DEE3056,AI활용영어텍스트분석,H0002720,영어교육과,영어교육과(학부/서울),2026/2 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/영어교육과__DEE3056__AI활용영어텍스트분석.pdf,not_found
DEE3057,시네마휴머니즘,H0002720,영어교육과,영어교육과(학부/서울),2026/2 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/영어교육과__DEE3057__시네마휴머니즘.pdf,not_found
DEE4007,영어교육특강,H0002720,영어교육과,영어교육과(학부/서울),2004/1 ~ 2030/2,2019,2,2022,2,12,4,1,outputs/pdfs_full/영어교육과__DEE4007__영어교육특강.pdf,ok
DEE4031,영어과교육과정과교재연구,H0002720,영어교육과,영어교육과(학부/서울),2004/1 ~ 2029/2,2022,2,2025,2,17,4,1,outputs/pdfs_full/영어교육과__DEE4031__영어과교육과정과교재연구.pdf,ok
DEE4032,영어평가의실제,H0002720,영어교육과,영어교육과(학부/서울),2004/1 ~ 2030/2,2021,1,2026,1,14,5,1,outputs/pdfs_full/영어교육과__DEE4032__영어평가의실제.pdf,ok
DEE4033,교실영어연습,H0002720,영어교육과,영어교육과(학부/서울),2004/1 ~ 2030/2,2021,1,2026,1,10,5,1,outputs/pdfs_full/영어교육과__DEE4033__교실영어연습.pdf,ok
DEE4039,영어커뮤니케이션지도,H0002720,영어교육과,영어교육과(학부/서울),2012/1 ~ 2018/2,2012,2,2015,2,13,4,1,outputs/pdfs_full/영어교육과__DEE4039__영어커뮤니케이션지도.pdf,ok
DEE4040,AI와영어논리논술,H0002720,영어교육과,영어교육과(학부/서울),2012/1 ~ 2029/2,2022,2,2025,2,15,4,1,outputs/pdfs_full/영어교육과__DEE4040__AI와영어논리논술.pdf,ok
DEE4044,영어교수법특강,H0002720,영어교육과,영어교육과(학부/서울),2016/1 ~ 2018/2,2018,2,2018,2,3,1,1,outputs/pdfs_full/영어교육과__DEE4044__영어교수법특강.pdf,ok
DEE4045,영어교과교실수업연구,H0002720,영어교육과,영어교육과(학부/서울),2023/2 ~ 2025/2,2023,2,2023,2,1,1,1,outputs/pdfs_full/영어교육과__DEE4045__영어교과교실수업연구.pdf,ok
DEE4047,영미고전과삶의가치,H0002720,영어교육과,영어교육과(학부/서울),2027/1 ~ 2030/2,,,,,0,0,1,outputs/pdfs_full/영어교육과__DEE4047__영미고전과삶의가치.pdf,not_found
DET1002,뉴미디어문화론,H0002723,교육공학과,교육공학과(학부/서울),2013/1 ~ 2015/2,2013,2,2015,2,15,3,1,outputs/pdfs_full/교육공학과__DET1002__뉴미디어문화론.pdf,ok
DET1003,HRD개론,H0002723,교육공학과,교육공학과(학부/서울),2016/1 ~ 2027/2,2022,1,2025,2,16,4,1,outputs/pdfs_full/교육공학과__DET1003__HRD개론.pdf,ok
DET1004,교육공학이론과실제,H0002723,교육공학과,교육공학과(학부/서울),2016/1 ~ 2027/2,2022,2,2026,1,13,5,1,outputs/pdfs_full/교육공학과__DET1004__교육공학이론과실제.pdf,ok
DET1005,첨단미디어학습환경설계,H0002723,교육공학과,교육공학과(학부/서울),2020/1 ~ 2026/1,2020,1,2023,1,7,4,1,outputs/pdfs_full/교육공학과__DET1005__첨단미디어학습환경설계.pdf,ok
DET1006,학습과학의이론적기초,H0002723,교육공학과,교육공학과(학부/서울),2026/2 ~ 2028/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET1006__학습과학의이론적기초.pdf,not_found
DET2004,학습심리,H0002718,교육학과,교육학과(학부/서울),1990/1 ~ 2021/2,2015,2,2020,1,18,5,2,outputs/pdfs_full/교육학과__DET2004__학습심리.pdf,ok
DET2013,교수설계모형,H0002723,교육공학과,교육공학과(학부/서울),1998/1 ~ 2016/2,2009,1,2014,1,18,5,1,outputs/pdfs_full/교육공학과__DET2013__교수설계모형.pdf,ok
DET2014,교수설계,H0002723,교육공학과,교육공학과(학부/서울),1998/1 ~ 2027/2,2022,2,2025,2,14,4,1,outputs/pdfs_full/교육공학과__DET2014__교수설계.pdf,ok
DET2021,교육공학전공영어,H0002723,교육공학과,교육공학과(학부/서울),2002/1 ~ 2016/2,2011,1,2015,1,21,5,1,outputs/pdfs_full/교육공학과__DET2021__교육공학전공영어.pdf,ok
DET2024,HRD와변화의예술,H0002723,교육공학과,교육공학과(학부/서울),2011/1 ~ 2029/2,2021,2,2025,2,12,4,1,outputs/pdfs_full/교육공학과__DET2024__HRD와변화의예술.pdf,ok
DET2025,글로벌HRD동향,H0002723,교육공학과,교육공학과(학부/서울),2011/1 ~ 2029/2,2020,2,2024,2,12,5,1,outputs/pdfs_full/교육공학과__DET2025__글로벌HRD동향.pdf,ok
DET2026,최신교수설계모형,H0002723,교육공학과,교육공학과(학부/서울),2012/1 ~ 2018/2,2012,1,2012,1,1,1,1,outputs/pdfs_full/교육공학과__DET2026__최신교수설계모형.pdf,ok
DET2028,뉴미디어학습컨텐츠개발,H0002723,교육공학과,교육공학과(학부/서울),2014/1 ~ 2026/2,2020,1,2026,1,11,5,1,outputs/pdfs_full/교육공학과__DET2028__뉴미디어학습컨텐츠개발.pdf,ok
DET2029,커뮤니케이션혁신교육론,H0002723,교육공학과,교육공학과(학부/서울),2014/1 ~ 2029/2,2021,1,2026,1,12,5,1,outputs/pdfs_full/교육공학과__DET2029__커뮤니케이션혁신교육론.pdf,ok
DET2030,휴먼컴퓨터인터랙션HCI디자인,H0002723,교육공학과,교육공학과(학부/서울),2014/1 ~ 2016/2,2014,2,2015,2,8,2,1,outputs/pdfs_full/교육공학과__DET2030__휴먼컴퓨터인터랙션HCI디자인.pdf,ok
DET2031,디지털트렌스포메이션시대스마트러닝설계및개발,H0002723,교육공학과,교육공학과(학부/서울),2021/2 ~ 2024/2,2021,2,2023,2,4,2,1,outputs/pdfs_full/교육공학과__DET2031__디지털트렌스포메이션시대스마트러닝설계및개발.pdf,ok
DET2037,학습전이평가모형개발,H0002723,교육공학과,교육공학과(학부/서울),2017/1 ~ 2020/2,2017,1,2020,1,13,4,1,outputs/pdfs_full/교육공학과__DET2037__학습전이평가모형개발.pdf,ok
DET2038,4차산업혁명시대의인재경영론,H0002723,교육공학과,교육공학과(학부/서울),2021/1 ~ 2026/1,2021,2,2025,2,14,5,1,outputs/pdfs_full/교육공학과__DET2038__4차산업혁명시대의인재경영론.pdf,ok
DET2039,HRD트렌드,H0002723,교육공학과,교육공학과(학부/서울),2025/1 ~ 2028/2,2025,1,2026,1,5,2,1,outputs/pdfs_full/교육공학과__DET2039__HRD트렌드.pdf,ok
DET2040,조직개발과조직문화,H0002723,교육공학과,교육공학과(학부/서울),2026/1 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET2040__조직개발과조직문화.pdf,not_found
DET2041,마이크로러닝과AIDT(DigitalTextbook)활용전략,H0002723,교육공학과,교육공학과(학부/서울),2025/1 ~ 2026/1,2025,1,2025,1,4,1,1,outputs/pdfs_full/교육공학과__DET2041__마이크로러닝과AIDT(DigitalTextbook)활용전략.pdf,ok
DET3014,AI와데이터리터러시,H0002723,교육공학과,교육공학과(학부/서울),1999/1 ~ 2028/2,2022,2,2025,2,8,4,1,outputs/pdfs_full/교육공학과__DET3014__AI와데이터리터러시.pdf,ok
DET3016,교육공학연구방법론,H0002723,교육공학과,교육공학과(학부/서울),1999/1 ~ 2018/2,2007,1,2014,2,21,5,1,outputs/pdfs_full/교육공학과__DET3016__교육공학연구방법론.pdf,ok
DET3027,이러닝설계및개발,H0002723,교육공학과,교육공학과(학부/서울),2011/1 ~ 2029/2,2022,1,2026,1,11,5,1,outputs/pdfs_full/교육공학과__DET3027__이러닝설계및개발.pdf,ok
DET3028,이러닝개발,H0002723,교육공학과,교육공학과(학부/서울),2011/1 ~ 2025/2,2021,2,2025,2,11,5,1,outputs/pdfs_full/교육공학과__DET3028__이러닝개발.pdf,ok
DET3030,21세기글로벌시대의교육동향,H0002723,교육공학과,교육공학과(학부/서울),2015/1 ~ 2017/2,2015,1,2016,1,10,2,1,outputs/pdfs_full/교육공학과__DET3030__21세기글로벌시대의교육동향.pdf,ok
DET3031,디지털영상미디어제작실습,H0002723,교육공학과,교육공학과(학부/서울),2015/1 ~ 2017/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET3031__디지털영상미디어제작실습.pdf,not_found
DET3032,교육공학글로벌인턴십,H0002723,교육공학과,교육공학과(학부/서울),2015/1 ~ 2017/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET3032__교육공학글로벌인턴십.pdf,not_found
DET3033,스마트교육환경론,H0002723,교육공학과,교육공학과(학부/서울),2015/1 ~ 2017/2,2015,2,2015,2,4,1,1,outputs/pdfs_full/교육공학과__DET3033__스마트교육환경론.pdf,ok
DET3034,교육공학인턴십,H0002723,교육공학과,교육공학과(학부/서울),2015/1 ~ 2017/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET3034__교육공학인턴십.pdf,not_found
DET3035,몰입형수업설계및활용,H0002723,교육공학과,교육공학과(학부/서울),2018/1 ~ 2029/2,2021,2,2025,2,11,5,1,outputs/pdfs_full/교육공학과__DET3035__몰입형수업설계및활용.pdf,ok
DET3036,국제교육개발협력과SDGs세미나,H0002723,교육공학과,교육공학과(학부/서울),2018/1 ~ 2022/2,2019,2,2019,2,2,1,1,outputs/pdfs_full/교육공학과__DET3036__국제교육개발협력과SDGs세미나.pdf,ok
DET3037,HRD와컨설팅,H0002723,교육공학과,교육공학과(학부/서울),2018/1 ~ 2028/2,2022,2,2025,2,9,4,1,outputs/pdfs_full/교육공학과__DET3037__HRD와컨설팅.pdf,ok
DET3038,People Analytics,H0002723,교육공학과,교육공학과(학부/서울),2022/1 ~ 2029/2,2022,2,2025,2,6,3,1,outputs/pdfs_full/교육공학과__DET3038__People_Analytics.pdf,ok
DET3039,GBL설계와적용,H0002723,교육공학과,교육공학과(학부/서울),2022/1 ~ 2025/2,2022,1,2025,1,10,4,1,outputs/pdfs_full/교육공학과__DET3039__GBL설계와적용.pdf,ok
DET3040,HRD와경력개발,H0002723,교육공학과,교육공학과(학부/서울),2026/1 ~ 2029/2,2026,1,2026,1,2,1,1,outputs/pdfs_full/교육공학과__DET3040__HRD와경력개발.pdf,ok
DET3041,AI활용교육도구설계,H0002723,교육공학과,교육공학과(학부/서울),2026/1 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET3041__AI활용교육도구설계.pdf,not_found
DET3042,미래교육전문가캡스톤디자인,H0002723,교육공학과,교육공학과(학부/서울),2025/1 ~ 2026/2,2025,1,2025,1,1,1,1,outputs/pdfs_full/교육공학과__DET3042__미래교육전문가캡스톤디자인.pdf,ok
DET3043,하이브리드러닝플랫폼설계,H0002723,교육공학과,교육공학과(학부/서울),2026/1 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET3043__하이브리드러닝플랫폼설계.pdf,not_found
DET3044,학습분석의이해와적용,H0002723,교육공학과,교육공학과(학부/서울),2026/2 ~ 2029/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET3044__학습분석의이해와적용.pdf,not_found
DET4012,디지털변혁시대의HRD방법론,H0002723,교육공학과,교육공학과(학부/서울),2000/1 ~ 2029/2,2022,1,2026,1,14,5,1,outputs/pdfs_full/교육공학과__DET4012__디지털변혁시대의HRD방법론.pdf,ok
DET4021,교육공학적용연구,H0002723,교육공학과,교육공학과(학부/서울),2008/1 ~ 2018/2,2013,1,2018,1,13,5,1,outputs/pdfs_full/교육공학과__DET4021__교육공학적용연구.pdf,ok
DET4022,교수체제개발,H0002723,교육공학과,교육공학과(학부/서울),2008/1 ~ 2028/2,2021,1,2025,1,13,5,1,outputs/pdfs_full/교육공학과__DET4022__교수체제개발.pdf,ok
DET4024,인공지능시대창의성개발,H0002723,교육공학과,교육공학과(학부/서울),2012/1 ~ 2030/2,2021,1,2025,1,12,5,1,outputs/pdfs_full/교육공학과__DET4024__인공지능시대창의성개발.pdf,ok
DET4025,HRD와리더십개발,H0002723,교육공학과,교육공학과(학부/서울),2012/1 ~ 2030/2,2022,1,2026,1,14,5,1,outputs/pdfs_full/교육공학과__DET4025__HRD와리더십개발.pdf,ok
DET4027,교수학습정보디자인,H0002723,교육공학과,교육공학과(학부/서울),2016/1 ~ 2018/2,2016,1,2016,1,5,1,1,outputs/pdfs_full/교육공학과__DET4027__교수학습정보디자인.pdf,ok
DET4028,다문화통합교육과UDL활용,H0002723,교육공학과,교육공학과(학부/서울),2016/1 ~ 2018/2,2016,2,2017,2,9,2,1,outputs/pdfs_full/교육공학과__DET4028__다문화통합교육과UDL활용.pdf,ok
DET4029,교육공학사례연구,H0002723,교육공학과,교육공학과(학부/서울),2019/1 ~ 2030/2,2020,2,2025,2,5,3,1,outputs/pdfs_full/교육공학과__DET4029__교육공학사례연구.pdf,ok
DET4030,교육공학연구방법과통계,H0002723,교육공학과,교육공학과(학부/서울),2023/1 ~ 2030/2,,,,,0,0,1,outputs/pdfs_full/교육공학과__DET4030__교육공학연구방법과통계.pdf,not_found
DIS0001,Understanding Global Affairs,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2014/2,2010,2,2014,1,21,5,1,outputs/pdfs_seoul_university/서울_대학__DIS0001__Understanding_Global_Affairs.pdf,ok
DIS0008,United States-Korea Relations From 1945,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2019/1,2016,2,2018,2,32,5,1,outputs/pdfs_seoul_university/서울_대학__DIS0008__United_States-Korea_Relations_From_1945.pdf,ok
DIS0011,American History & Culture,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2019/1,2016,2,2018,2,33,5,1,outputs/pdfs_seoul_university/서울_대학__DIS0011__American_History_&_Culture.pdf,ok
